task	stimulus	response	goodness	reactionTime	jmen	vek	vzdel	del_vzdel	hud_tel	posl	hud_akt	tanec	strun	klav	dech	perk	vs_jaz
sp_zacvik	07-X-X-láká_,07-X-X-láká_,30_07-X-X-láká_-0.7	A	2	14.493770716669351	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_zacvik	up_4_ST_09-X-X-známá,09-X-X-známá,09-X-X-známá	B	3	13.17628846683025	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	06-X-mláďata-X,06-X-mláďata-X,down_4_ST_06-X-mláďata-X	A	3	10.467238852982723	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	13-X-armáda-X_,13-X-armáda-X_,100_13-X-armáda-X_-2	A	2	9.656208121423267	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	30_06-X-mláďata-X-0.7,06-X-mláďata-X,06-X-mláďata-X	A	3	10.688688506500094	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	20_09-X-X-známá-0.8,09-X-X-známá,09-X-X-známá	B	2	8.84738549173144	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	09-X-X-známá,09-X-X-známá,20_09-X-X-známá-0.8	A	1	9.976365850967142	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	down_4_ST_06-X-mláďata-X,06-X-mláďata-X,06-X-mláďata-X	B	3	11.320290567655976	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	14-X-rajčata-X_,14-X-rajčata-X_,up_3_ST_14-X-rajčata-X_	A	3	10.248164641036807	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	40_10-začala-X-X-1.4,10-začala-X-X,10-začala-X-X	B	2	8.688340417567037	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	up_3_ST_14-X-rajčata-X_,14-X-rajčata-X_,14-X-rajčata-X_	B	3	10.136140347446402	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	06-X-mláďata-X,06-X-mláďata-X,30_06-X-mláďata-X-0.7	A	3	10.255918419799173	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	up_3_ST_16-X-X-radar,16-X-X-radar,16-X-X-radar	A	3	10.184448721834734	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	03-mávátka-X-X,03-mávátka-X-X,down_4_ST_03-mávátka-X-X	A	3	8.896582805915328	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	10-začala-X-X,10-začala-X-X,40_10-začala-X-X-1.4	A	3	9.776420327164436	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	14-X-rajčata-X_,14-X-rajčata-X_,40_14-X-rajčata-X_-1.4	B	3	10.368184084848773	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	down_3_ST_08-X-X-vláda_,08-X-X-vláda_,08-X-X-vláda_	A	3	8.545418621640424	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	down_4_ST_03-mávátka-X-X,03-mávátka-X-X,03-mávátka-X-X	B	2	8.880431311800797	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	100_13-X-armáda-X_-2,13-X-armáda-X_,13-X-armáda-X_	B	3	12.879110194172753	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	40_14-X-rajčata-X_-1.4,14-X-rajčata-X_,14-X-rajčata-X_	B	2	9.039847103472676	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	08-X-X-vláda_,08-X-X-vláda_,down_3_ST_08-X-X-vláda_	A	2	8.976321711278969	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	16-X-X-radar,16-X-X-radar,up_3_ST_16-X-X-radar	A	1	8.728273705177628	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	06-X-mláďata-X,06-X-mláďata-X,30_06-X-mláďata-X-0.7	A	2	11.520460980376019	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	08-X-X-vláda_,08-X-X-vláda_,down_3_ST_08-X-X-vláda_	A	1	9.160419690211995	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
sp_test	09-X-X-známá,09-X-X-známá,20_09-X-X-známá-0.8	A	1	9.183505026476787	3c55	26	zadne	0	ne	pas	ne	prilez	ne	ne	ne	ne	filog
